Date,Close,Open,High,Low,Vol.,Change %
"Oct 19, 2016",799.21,799.08,800.53,796.89,0,0.02%
"Oct 20, 2016",797.35,799.21,799.41,793.13,0,-0.23%
"Oct 21, 2016",801.93,797.35,802.42,796.96,0,0.57%
"Oct 24, 2016",811.68,801.93,812.01,801.93,0,1.22%
"Oct 25, 2016",808.82,811.68,812.01,807.08,0,-0.35%
"Oct 26, 2016",804.52,808.82,808.82,801.06,0,-0.53%
"Oct 27, 2016",800.95,804.52,807.57,800.29,0,-0.44%
"Oct 28, 2016",800.66,800.95,809.22,798.77,0,-0.04%
"Oct 31, 2016",800.64,800.66,804.06,800.64,0,0.00%
"Nov 01, 2016",794.08,800.64,802.57,787.85,0,-0.82%
"Nov 02, 2016",788.71,794.08,796.39,786.84,0,-0.68%
"Nov 03, 2016",780.84,788.71,788.71,779.41,0,-1.00%
"Nov 04, 2016",777.71,780.84,784.77,775.09,0,-0.40%
"Nov 07, 2016",795.85,777.71,796.3,777.71,0,2.33%
"Nov 08, 2016",799.59,795.85,803.04,792.87,0,0.47%
"Nov 09, 2016",797.67,799.59,799.59,782.45,0,-0.24%
"Nov 10, 2016",784.97,797.67,802.48,773.31,0,-1.59%
"Nov 11, 2016",788.69,784.97,789.98,782.39,0,0.47%
"Nov 14, 2016",775.19,788.69,788.69,770.97,0,-1.71%
"Nov 15, 2016",785.35,775.19,789.06,775.19,0,1.31%
"Nov 16, 2016",792.6,785.35,792.83,782.31,0,0.92%
"Nov 17, 2016",798.1,792.6,798.21,791.27,0,0.69%
"Nov 18, 2016",796.32,798.1,801.19,795.11,0,-0.22%
"Nov 21, 2016",804.81,796.32,805.49,796.32,0,1.07%
"Nov 22, 2016",805.78,804.81,807.79,804.26,0,0.12%
"Nov 23, 2016",801.57,805.78,805.78,798.57,0,-0.52%
"Nov 25, 2016",804.58,801.57,804.58,800.98,0,0.38%
"Nov 28, 2016",803.83,804.58,808.46,802.81,0,-0.09%
"Nov 29, 2016",805.24,803.83,809.16,801.91,0,0.18%
"Nov 30, 2016",795.89,805.24,806.79,795.89,0,-1.16%
"Dec 01, 2016",777.69,795.89,795.89,775.61,0,-2.29%
"Dec 02, 2016",781.07,777.69,782.89,774.75,0,0.43%
"Dec 05, 2016",789.15,781.07,791.6,781.07,0,1.03%
"Dec 06, 2016",790.66,789.15,793.03,787.06,0,0.19%
"Dec 07, 2016",805.65,790.66,806.13,789.64,0,1.90%
"Dec 08, 2016",808.51,805.65,811.38,804.01,0,0.35%
"Dec 09, 2016",814.17,808.51,814.18,808.51,0,0.70%
"Dec 12, 2016",811,814.17,814.17,807.5,0,-0.39%
"Dec 13, 2016",820.98,811,825.59,811,0,1.23%
"Dec 14, 2016",818.93,820.98,825.16,817.33,0,-0.25%
"Dec 15, 2016",821.81,818.93,826.38,818.86,0,0.35%
"Dec 16, 2016",815.63,822.52,823.82,814.13,0,-0.75%
"Dec 19, 2016",820.64,815.63,823.89,815.15,0,0.61%
"Dec 20, 2016",823.25,820.64,824.57,820.64,0,0.32%
"Dec 21, 2016",821.78,823.25,823.25,819.75,0,-0.18%
"Dec 22, 2016",819.26,821.78,822.18,816.68,0,-0.31%
"Dec 23, 2016",819.84,819.26,820.21,816.74,0,0.07%
"Dec 27, 2016",823.5,819.84,828.06,819.84,0,0.45%
"Dec 28, 2016",816.3,823.5,825.53,815.57,0,-0.87%
"Dec 29, 2016",815.97,816.3,818.08,813.41,0,-0.04%
"Dec 30, 2016",807.95,815.97,817.76,806.35,0,-0.98%
"Jan 03, 2017",815.12,807.95,818.95,807.95,0,0.89%
"Jan 04, 2017",818.01,815.12,819.58,815.12,0,0.35%
"Jan 05, 2017",819.77,818.01,822.19,816.62,0,0.22%
"Jan 06, 2017",827.6,819.77,829.52,818.26,0,0.96%
"Jan 09, 2017",829.21,827.6,831.6,827.6,0,0.19%
"Jan 10, 2017",828.59,829.21,832.24,826.65,0,-0.07%
"Jan 11, 2017",834.03,828.59,834.03,827.39,0,0.66%
"Jan 12, 2017",831.75,834.03,834.03,823.09,0,-0.27%
"Jan 13, 2017",834.02,831.75,835.55,831.75,0,0.27%
"Jan 17, 2017",831.04,834.02,834.02,828.54,0,-0.36%
"Jan 18, 2017",833.76,831.04,834.5,830.43,0,0.33%
"Jan 19, 2017",831.66,833.76,836.49,830.52,0,-0.25%
"Jan 20, 2017",835.97,831.66,838.06,831.66,0,0.52%
"Jan 23, 2017",836.5,835.97,837.76,831.36,0,0.06%
"Jan 24, 2017",845.11,836.5,846.59,836.5,0,1.03%
"Jan 25, 2017",854.17,845.11,854.36,845.11,0,1.07%
"Jan 26, 2017",852.39,854.17,855.52,849.63,0,-0.21%
"Jan 27, 2017",855.21,852.39,856.53,852.39,0,0.33%
"Jan 30, 2017",848.2,855.21,855.21,843.29,0,-0.82%
"Jan 31, 2017",843.03,847.56,847.56,838.8,0,-0.61%
"Feb 01, 2017",849.35,843.03,851.79,843.03,0,0.75%
"Feb 02, 2017",849.56,849.35,851.35,844.26,0,0.02%
"Feb 03, 2017",855.35,849.56,856.2,849.56,0,0.68%
"Feb 06, 2017",856.55,855.35,856.55,852.18,0,0.14%
"Feb 07, 2017",860.08,856.55,861.91,856.55,0,0.41%
"Feb 08, 2017",861.51,860.08,863.03,857.36,0,0.17%
"Feb 09, 2017",863.97,861.51,865.81,861.11,0,0.29%
"Feb 10, 2017",865.88,863.97,867.57,863.27,0,0.22%
"Feb 13, 2017",871.5,865.88,872.71,865.88,0,0.65%
"Feb 14, 2017",873.98,871.5,874.04,867.63,0,0.28%
"Feb 15, 2017",877.44,873.98,877.92,872.98,0,0.40%
"Feb 16, 2017",879.29,877.44,881.57,876.99,0,0.21%
"Feb 17, 2017",881.48,879.29,881.48,876.69,0,0.25%
"Feb 21, 2017",886.09,881.48,886.34,881.48,0,0.52%
"Feb 22, 2017",887.51,886.09,887.61,883.12,0,0.16%
"Feb 23, 2017",886.52,887.51,888.72,882.32,0,-0.11%
"Feb 24, 2017",888.27,886.52,888.27,879.63,0,0.20%
"Feb 27, 2017",887.66,888.27,888.27,884.84,0,-0.07%
"Feb 28, 2017",884.05,887.43,887.43,882.33,0,-0.41%
"Mar 01, 2017",897.1,884.05,898.17,884.05,0,1.48%
"Mar 02, 2017",891.06,897.1,897.1,890.05,0,-0.67%
"Mar 03, 2017",892.74,891.06,892.74,888.24,0,0.19%
"Mar 06, 2017",891.28,892.74,892.82,887.5,0,-0.16%
"Mar 07, 2017",892.58,891.28,895.5,890.44,0,0.15%
"Mar 08, 2017",893.48,892.58,896.31,892.21,0,0.10%
"Mar 09, 2017",892.96,893.48,894.21,888.39,0,-0.06%
"Mar 10, 2017",897.57,892.96,899.45,892.96,0,0.52%
"Mar 13, 2017",898.61,897.57,899.36,896.83,0,0.12%
"Mar 14, 2017",896.32,898.61,898.61,892.73,0,-0.25%
"Mar 15, 2017",901.71,896.32,903.41,894.64,0,0.60%
"Mar 16, 2017",903.8,901.71,905.97,901.71,0,0.23%
"Mar 17, 2017",904.38,903.8,907.49,903.8,0,0.06%
"Mar 20, 2017",905.31,904.38,907.65,902.93,0,0.10%
"Mar 21, 2017",891.97,905.31,910.35,891.37,0,-1.47%
"Mar 22, 2017",899.07,891.97,899.87,891.68,0,0.80%
"Mar 23, 2017",896.17,899.07,899.7,894.43,0,-0.32%
"Mar 24, 2017",896.61,896.17,902.72,893.6,0,0.05%
"Mar 27, 2017",897.53,896.61,899.24,887.82,0,0.10%
"Mar 28, 2017",903.95,897.53,906.53,895.26,0,0.72%
"Mar 29, 2017",905.81,903.95,906.54,901.9,0,0.21%
"Mar 30, 2017",907.12,905.81,908.66,904.99,0,0.14%
"Mar 31, 2017",906.21,907.12,909.2,904.72,0,-0.10%
"Apr 03, 2017",904.89,906.21,908.52,899.39,0,-0.15%
"Apr 04, 2017",904.82,904.89,905.09,900.78,0,-0.01%
"Apr 05, 2017",901.95,904.82,912.45,900.56,0,-0.32%
"Apr 06, 2017",901.54,901.95,904.55,899.63,0,-0.05%
"Apr 07, 2017",900.93,901.54,903.6,897.75,0,-0.07%
"Apr 10, 2017",899.57,900.93,903.97,897.76,0,-0.15%
"Apr 11, 2017",895.64,899.57,899.57,888.18,0,-0.44%
"Apr 12, 2017",892.07,895.64,895.83,890.41,0,-0.40%
"Apr 13, 2017",888.68,892.07,897.16,888.68,0,-0.38%
"Apr 17, 2017",897.33,888.68,897.39,888.68,0,0.97%
"Apr 18, 2017",896.64,897.33,898.88,893.68,0,-0.08%
"Apr 19, 2017",895.94,896.64,901.25,894.42,0,-0.08%
"Apr 20, 2017",904.7,895.94,906.65,895.94,0,0.98%
"Apr 21, 2017",904.64,904.7,906.79,902.93,0,-0.01%
"Apr 24, 2017",916.39,904.64,917.02,904.64,0,1.30%
"Apr 25, 2017",922.11,916.39,923.87,916.39,0,0.62%
"Apr 26, 2017",919.71,922.11,923.92,919.08,0,-0.26%
"Apr 27, 2017",925.25,919.71,925.56,919.71,0,0.60%
"Apr 28, 2017",928.33,925.25,929.84,925.25,0,0.33%
"May 01, 2017",936.19,928.33,937.85,928.33,0,0.85%
"May 02, 2017",939.04,936.19,940.72,935.74,0,0.30%
"May 03, 2017",937.79,939.04,939.04,933.23,0,-0.13%
"May 04, 2017",938.05,937.79,939.6,935.02,0,0.03%
"May 05, 2017",940.98,938.05,940.99,936.51,0,0.31%
"May 08, 2017",944.92,940.98,945.28,939.79,0,0.42%
"May 09, 2017",946.36,944.92,949.42,944.55,0,0.15%
"May 10, 2017",949.98,946.36,950.73,945.45,0,0.38%
"May 11, 2017",948.56,949.98,949.98,942.67,0,-0.15%
"May 12, 2017",951.57,948.56,951.58,948.21,0,0.32%
"May 15, 2017",956.88,951.57,956.9,951.57,0,0.56%
"May 16, 2017",961.62,956.88,961.69,955.45,0,0.50%
"May 17, 2017",934.74,961.62,961.62,934.33,0,-2.80%
"May 18, 2017",940.2,934.74,943.16,930.44,0,0.58%
"May 19, 2017",944.86,940.2,948.11,940.2,0,0.50%
"May 22, 2017",953.85,944.86,954.21,944.86,0,0.95%
"May 23, 2017",954.61,953.85,957.48,951.93,0,0.08%
"May 24, 2017",959.16,954.61,959.59,954.61,0,0.48%
"May 25, 2017",966.67,959.16,968.84,959.16,0,0.78%
"May 26, 2017",966.77,966.67,967.42,963.68,0,0.01%
"May 30, 2017",969.77,966.77,970.41,965.3,0,0.31%
"May 31, 2017",966.84,969.77,973.25,964.13,0,-0.30%
"Jun 01, 2017",969.59,966.84,969.67,963.17,0,0.28%
"Jun 02, 2017",979.69,969.59,979.69,969.59,0,1.04%
"Jun 05, 2017",980.4,979.69,983.3,978.14,0,0.07%
"Jun 06, 2017",978.62,980.4,983.61,977.07,0,-0.18%
"Jun 07, 2017",981.24,978.62,983.28,976.42,0,0.27%
"Jun 08, 2017",984.72,981.24,985.08,978.56,0,0.35%
"Jun 09, 2017",957.79,984.72,987.36,943.26,0,-2.73%
"Jun 12, 2017",949.99,957.79,957.79,932.67,0,-0.81%
"Jun 13, 2017",958.08,949.99,961.32,949.99,0,0.85%
"Jun 14, 2017",953.01,958.08,962.1,944.87,0,-0.53%
"Jun 15, 2017",948.43,953.01,953.01,936.58,0,-0.48%
"Jun 16, 2017",946.68,948.43,948.93,942.45,0,-0.18%
"Jun 19, 2017",962.37,946.68,962.88,946.68,0,1.66%
"Jun 20, 2017",954.87,962.37,962.97,954.75,0,-0.78%
"Jun 21, 2017",961.3,954.87,961.83,954.87,0,0.67%
"Jun 22, 2017",961.75,961.3,965.01,958.68,0,0.05%
"Jun 23, 2017",968.18,961.75,970.97,959.39,0,0.67%
"Jun 26, 2017",962.45,968.18,976.26,961.53,0,-0.59%
"Jun 27, 2017",946.39,962.45,962.45,946.39,0,-1.67%
"Jun 28, 2017",958.9,946.39,959.81,943.17,0,1.32%
"Jun 29, 2017",941.33,958.9,958.9,933.23,0,-1.83%
"Jun 30, 2017",940.28,941.33,946.96,939.51,0,-0.11%
"Jul 03, 2017",932.29,940.28,945.82,931.09,0,-0.85%
"Jul 05, 2017",941.97,932.29,944.19,932.29,0,1.04%
"Jul 06, 2017",933.87,941.97,941.97,930.83,0,-0.86%
"Jul 07, 2017",945.57,933.87,949.1,933.87,0,1.25%
"Jul 10, 2017",953.28,945.57,955.84,944.81,0,0.82%
"Jul 11, 2017",956.67,953.28,957.78,949.37,0,0.36%
"Jul 12, 2017",969.19,956.67,970.36,956.67,0,1.31%
"Jul 13, 2017",972.39,969.19,975.77,969.19,0,0.33%
"Jul 14, 2017",981.08,972.39,982.37,972.39,0,0.89%
"Jul 17, 2017",981.52,981.08,984.33,979.33,0,0.04%
"Jul 18, 2017",986.79,981.52,986.84,976.56,0,0.54%
"Jul 19, 2017",992.29,986.79,993.35,986.79,0,0.56%
"Jul 20, 2017",992.71,992.29,994.95,987.85,0,0.04%
"Jul 21, 2017",991.97,992.71,992.71,987.94,0,-0.07%
"Jul 24, 2017",994.48,991.97,996.29,989.87,0,0.25%
"Jul 25, 2017",992.74,994.48,995,988.73,0,-0.17%
"Jul 26, 2017",994.72,992.74,996.45,991.65,0,0.20%
"Jul 27, 2017",986.55,994.72,"1,000.99",974.77,0,-0.82%
"Jul 28, 2017",985.67,986.55,987.49,980.8,0,-0.09%
"Jul 31, 2017",980.4,985.67,989.45,978.99,0,-0.53%
"Aug 01, 2017",985.56,980.4,985.74,980.4,0,0.53%
"Aug 02, 2017",990.35,985.56,996.67,982.61,0,0.49%
"Aug 03, 2017",986.91,990.35,990.35,983.9,0,-0.35%
"Aug 04, 2017",989.57,986.91,992.23,986.91,0,0.27%
"Aug 07, 2017",995.36,989.57,995.46,989.57,0,0.59%
"Aug 08, 2017",994.04,995.36,"1,002.07",991.35,0,-0.13%
"Aug 09, 2017",994.37,994.04,994.66,987.11,0,0.03%
"Aug 10, 2017",972.66,994.37,994.37,971.9,0,-2.18%
"Aug 11, 2017",979.93,972.66,982.91,972.66,0,0.75%
"Aug 14, 2017",995.63,979.93,996.97,979.93,0,1.60%
"Aug 15, 2017",997.92,995.63,999.76,994.24,0,0.23%
"Aug 16, 2017","1,000.54",997.92,"1,004.84",997.41,0,0.26%
"Aug 17, 2017",980.72,"1,000.54","1,000.54",980.72,0,-1.98%
"Aug 18, 2017",980.24,980.72,987.24,976.14,0,-0.05%
"Aug 21, 2017",979.66,980.24,981.86,972.73,0,-0.06%
"Aug 22, 2017",993.9,979.66,994.79,979.66,0,1.45%
"Aug 23, 2017",992.07,993.9,994.34,988.59,0,-0.18%
"Aug 24, 2017",990.85,992.07,995.19,985.37,0,-0.12%
"Aug 25, 2017",989.79,990.85,997.11,988.2,0,-0.11%
"Aug 28, 2017",992.49,989.79,994.08,989.18,0,0.27%
"Aug 29, 2017",996.6,992.49,998.21,983.3,0,0.41%
"Aug 30, 2017","1,004.93",996.6,"1,005.85",996.26,0,0.84%
"Aug 31, 2017","1,012.14","1,004.93","1,013.72","1,004.93",0,0.72%
"Sep 01, 2017","1,011.68","1,012.14","1,015.69","1,009.96",0,-0.05%
"Sep 05, 2017","1,002.68","1,011.68","1,011.68",995.54,0,-0.89%
"Sep 06, 2017","1,004.51","1,002.68","1,007.38",998.99,0,0.18%
"Sep 07, 2017","1,009.61","1,004.51","1,010.66","1,004.08",0,0.51%
"Sep 08, 2017","1,000.91","1,009.61","1,009.61","1,000.36",0,-0.86%
"Sep 11, 2017","1,015.94","1,000.91","1,017.07","1,000.91",0,1.50%
"Sep 12, 2017","1,017.29","1,015.94","1,019.88","1,012.30",0,0.13%
"Sep 13, 2017","1,015.68","1,017.29","1,017.29","1,011.48",0,-0.16%
"Sep 14, 2017","1,011.90","1,015.68","1,016.19","1,009.01",0,-0.37%
"Sep 15, 2017","1,014.92","1,011.90","1,016.82","1,008.81",0,0.30%
"Sep 18, 2017","1,014.60","1,014.92","1,019.76","1,011.67",0,-0.03%
"Sep 19, 2017","1,018.40","1,014.60","1,020.38","1,013.97",0,0.37%
"Sep 20, 2017","1,013.53","1,018.40","1,018.40","1,005.95",0,-0.48%
"Sep 21, 2017","1,007.52","1,013.53","1,013.53","1,004.00",0,-0.59%
"Sep 22, 2017","1,008.16","1,007.52","1,008.86","1,003.32",0,0.06%
"Sep 25, 2017",993.8,"1,008.16","1,008.16",989.1,0,-1.42%
"Sep 26, 2017",997.74,993.8,"1,002.16",993.8,0,0.40%
"Sep 27, 2017","1,009.13",997.74,"1,012.43",997.74,0,1.14%
"Sep 28, 2017","1,010.57","1,009.13","1,010.72","1,004.67",0,0.14%
"Sep 29, 2017","1,018.15","1,010.57","1,018.36","1,010.57",0,0.75%
"Oct 02, 2017","1,018.94","1,018.15","1,022.55","1,014.05",0,0.08%
"Oct 03, 2017","1,021.20","1,018.94","1,021.69","1,018.78",0,0.22%
"Oct 04, 2017","1,019.69","1,021.20","1,021.40","1,015.15",0,-0.15%
"Oct 05, 2017","1,030.46","1,019.69","1,030.97","1,019.69",0,1.06%
"Oct 06, 2017","1,033.46","1,030.46","1,033.54","1,027.13",0,0.29%
"Oct 09, 2017","1,035.93","1,033.46","1,038.49","1,033.46",0,0.24%
"Oct 10, 2017","1,036.34","1,035.93","1,039.88","1,031.34",0,0.04%
"Oct 11, 2017","1,041.21","1,036.34","1,041.28","1,035.37",0,0.47%
"Oct 12, 2017","1,041.64","1,041.21","1,045.67","1,040.29",0,0.04%
"Oct 13, 2017","1,047.08","1,041.64","1,049.29","1,041.64",0,0.52%
"Oct 16, 2017","1,050.95","1,047.08","1,051.06","1,047.08",0,0.37%
"Oct 17, 2017","1,050.68","1,050.95","1,050.95","1,047.58",0,-0.03%
"Oct 18, 2017","1,053.83","1,050.68","1,055.79","1,050.44",0,0.30%
"Oct 19, 2017","1,050.18","1,053.83","1,053.83","1,042.18",0,-0.35%
"Oct 20, 2017","1,057.29","1,050.18","1,059.31","1,050.18",0,0.68%
"Oct 23, 2017","1,053.02","1,057.29","1,060.67","1,051.95",0,-0.40%
"Oct 24, 2017","1,056.78","1,053.02","1,058.43","1,052.07",0,0.36%
"Oct 25, 2017","1,053.21","1,056.78","1,059.13","1,045.48",0,-0.34%
"Oct 26, 2017","1,056.84","1,053.21","1,061.80","1,053.21",0,0.34%
"Oct 27, 2017","1,087.60","1,056.84","1,090.72","1,056.84",0,2.91%
"Oct 30, 2017","1,092.00","1,087.60","1,094.77","1,085.98",0,0.40%
"Oct 31, 2017","1,096.28","1,092.00","1,098.67","1,091.15",0,0.39%
"Nov 01, 2017","1,097.08","1,096.28","1,101.87","1,091.11",0,0.07%
"Nov 02, 2017","1,098.29","1,097.08","1,099.14","1,089.17",0,0.11%
"Nov 03, 2017","1,107.65","1,098.29","1,108.73","1,097.70",0,0.85%
"Nov 06, 2017","1,111.49","1,107.65","1,112.32","1,107.65",0,0.35%
"Nov 07, 2017","1,112.74","1,111.49","1,113.72","1,107.83",0,0.11%
"Nov 08, 2017","1,118.20","1,112.74","1,118.55","1,109.16",0,0.49%
"Nov 09, 2017","1,108.69","1,118.20","1,118.20","1,096.85",0,-0.85%
"Nov 10, 2017","1,107.67","1,108.69","1,108.69","1,103.20",0,-0.09%
"Nov 13, 2017","1,107.52","1,107.67","1,108.46","1,102.93",0,-0.01%
"Nov 14, 2017","1,105.70","1,107.52","1,107.52","1,099.24",0,-0.16%
"Nov 15, 2017","1,096.33","1,105.70","1,105.70","1,093.24",0,-0.85%
"Nov 16, 2017","1,110.89","1,096.33","1,113.74","1,096.33",0,1.33%
"Nov 17, 2017","1,103.47","1,110.89","1,110.89","1,102.25",0,-0.67%
"Nov 20, 2017","1,106.54","1,103.47","1,107.94","1,103.47",0,0.28%
"Nov 21, 2017","1,119.76","1,106.54","1,120.03","1,106.54",0,1.19%
"Nov 22, 2017","1,116.88","1,119.76","1,119.76","1,115.24",0,-0.26%
"Nov 24, 2017","1,122.93","1,116.88","1,123.66","1,116.88",0,0.54%
"Nov 27, 2017","1,122.81","1,122.93","1,124.44","1,118.84",0,-0.01%
"Nov 28, 2017","1,124.85","1,122.81","1,127.23","1,118.99",0,0.18%
"Nov 29, 2017","1,096.05","1,124.85","1,124.85","1,087.95",0,-2.56%
"Nov 30, 2017","1,106.52","1,096.05","1,108.49","1,096.05",0,0.96%
"Dec 01, 2017","1,100.23","1,106.52","1,106.52","1,083.98",0,-0.57%
"Dec 04, 2017","1,078.97","1,100.23","1,106.33","1,078.14",0,-1.93%
"Dec 05, 2017","1,081.20","1,078.97","1,093.97","1,072.35",0,0.21%
"Dec 06, 2017","1,089.34","1,081.20","1,091.76","1,073.90",0,0.75%
"Dec 07, 2017","1,096.41","1,089.34","1,098.50","1,089.34",0,0.65%
"Dec 08, 2017","1,101.07","1,096.41","1,107.70","1,096.41",0,0.43%
"Dec 11, 2017","1,110.03","1,101.07","1,110.62","1,100.96",0,0.81%
"Dec 12, 2017","1,107.11","1,110.03","1,112.34","1,104.17",0,-0.26%
"Dec 13, 2017","1,107.59","1,107.11","1,113.41","1,107.10",0,0.04%
"Dec 14, 2017","1,106.74","1,107.59","1,113.64","1,106.57",0,-0.08%
"Dec 15, 2017","1,120.43","1,106.74","1,121.42","1,106.74",0,1.24%
"Dec 18, 2017","1,128.90","1,120.43","1,130.34","1,120.43",0,0.76%
"Dec 19, 2017","1,122.93","1,128.90","1,128.90","1,119.04",0,-0.53%
"Dec 20, 2017","1,121.89","1,122.93","1,127.44","1,116.12",0,-0.09%
"Dec 21, 2017","1,118.65","1,121.89","1,126.22","1,117.95",0,-0.29%
"Dec 22, 2017","1,117.81","1,118.65","1,118.65","1,115.29",0,-0.08%
"Dec 26, 2017","1,110.03","1,117.81","1,117.81","1,104.99",0,-0.70%
"Dec 27, 2017","1,111.83","1,110.03","1,113.13","1,109.16",0,0.16%
"Dec 28, 2017","1,112.99","1,111.83","1,115.26","1,111.12",0,0.10%
"Dec 29, 2017","1,106.18","1,112.99","1,113.91","1,106.18",0,-0.61%
"Jan 02, 2018","1,121.81","1,106.18","1,122.01","1,106.18",0,1.41%
"Jan 03, 2018","1,133.99","1,121.81","1,134.55","1,121.81",0,1.09%
"Jan 04, 2018","1,139.40","1,133.99","1,143.00","1,133.99",0,0.48%
"Jan 05, 2018","1,152.81","1,139.40","1,153.20","1,139.40",0,1.18%
"Jan 08, 2018","1,157.02","1,152.81","1,158.96","1,151.13",0,0.37%
"Jan 09, 2018","1,154.03","1,157.02","1,158.89","1,151.40",0,-0.26%
"Jan 10, 2018","1,150.45","1,154.03","1,154.03","1,144.52",0,-0.31%
"Jan 11, 2018","1,155.94","1,150.45","1,155.96","1,150.18",0,0.48%
"Jan 12, 2018","1,162.94","1,155.94","1,163.78","1,152.32",0,0.61%
"Jan 16, 2018","1,158.12","1,162.94","1,174.39","1,154.69",0,-0.41%
"Jan 17, 2018","1,176.42","1,158.12","1,177.09","1,158.12",0,1.58%
"Jan 18, 2018","1,178.45","1,176.42","1,181.60","1,173.79",0,0.17%
"Jan 19, 2018","1,180.28","1,178.45","1,183.11","1,174.80",0,0.16%
"Jan 22, 2018","1,190.51","1,180.28","1,190.52","1,177.06",0,0.87%
"Jan 23, 2018","1,198.14","1,190.51","1,199.85","1,190.51",0,0.64%
"Jan 24, 2018","1,187.27","1,198.14","1,202.31","1,183.26",0,-0.91%
"Jan 25, 2018","1,184.42","1,187.27","1,196.16","1,181.63",0,-0.24%
"Jan 26, 2018","1,203.88","1,184.42","1,203.88","1,184.42",0,1.64%
"Jan 29, 2018","1,193.40","1,203.88","1,203.88","1,191.26",0,-0.87%
"Jan 30, 2018","1,181.23","1,193.40","1,193.40","1,178.00",0,-1.02%
"Jan 31, 2018","1,189.88","1,181.23","1,192.03","1,181.23",0,0.73%
"Feb 01, 2018","1,189.53","1,189.88","1,198.26","1,183.85",0,-0.03%
"Feb 02, 2018","1,154.30","1,189.53","1,189.53","1,153.94",0,-2.96%
"Feb 05, 2018","1,107.78","1,154.30","1,164.04","1,107.67",0,-4.03%
"Feb 06, 2018","1,138.99","1,107.78","1,140.40","1,085.49",0,2.82%
"Feb 07, 2018","1,123.36","1,138.99","1,146.91","1,123.30",0,-1.37%
"Feb 08, 2018","1,075.94","1,123.36","1,127.83","1,075.89",0,-4.22%
"Feb 09, 2018","1,103.12","1,075.94","1,109.99","1,057.51",0,2.53%
"Feb 12, 2018","1,122.89","1,103.12","1,129.89","1,103.12",0,1.79%
"Feb 13, 2018","1,125.89","1,122.89","1,128.24","1,113.94",0,0.27%
"Feb 14, 2018","1,147.85","1,125.89","1,149.24","1,118.41",0,1.95%
"Feb 15, 2018","1,169.66","1,147.85","1,169.89","1,145.54",0,1.90%
"Feb 16, 2018","1,167.43","1,169.66","1,180.48","1,166.21",0,-0.19%
"Feb 20, 2018","1,170.33","1,167.43","1,179.40","1,160.97",0,0.25%
"Feb 21, 2018","1,163.35","1,170.33","1,185.25","1,163.35",0,-0.60%
"Feb 22, 2018","1,164.32","1,163.35","1,175.01","1,161.60",0,0.08%
"Feb 23, 2018","1,189.61","1,164.32","1,189.84","1,164.32",0,2.17%
"Feb 26, 2018","1,208.38","1,189.61","1,208.54","1,189.61",0,1.58%
"Feb 27, 2018","1,196.91","1,208.38","1,214.48","1,196.90",0,-0.95%
"Feb 28, 2018","1,188.55","1,196.91","1,209.18","1,188.53",0,-0.70%
"Mar 01, 2018","1,168.35","1,188.55","1,195.99","1,158.81",0,-1.70%
"Mar 02, 2018","1,179.69","1,168.35","1,181.48","1,150.18",0,0.97%
"Mar 05, 2018","1,190.80","1,179.69","1,195.31","1,170.58",0,0.94%
"Mar 06, 2018","1,193.69","1,190.80","1,200.08","1,188.44",0,0.24%
"Mar 07, 2018","1,200.29","1,193.69","1,201.55","1,184.47",0,0.55%
"Mar 08, 2018","1,205.76","1,200.29","1,207.12","1,198.31",0,0.46%
"Mar 09, 2018","1,230.29","1,205.76","1,230.29","1,205.76",0,2.03%
"Mar 12, 2018","1,233.97","1,230.29","1,239.09","1,230.16",0,0.30%
"Mar 13, 2018","1,219.09","1,233.97","1,244.67","1,214.64",0,-1.21%
"Mar 14, 2018","1,218.24","1,219.09","1,225.77","1,212.17",0,-0.07%
"Mar 15, 2018","1,219.20","1,218.24","1,226.32","1,212.84",0,0.08%
"Mar 16, 2018","1,218.41","1,219.20","1,225.60","1,215.85",0,-0.06%
"Mar 19, 2018","1,192.67","1,218.41","1,218.41","1,182.39",0,-2.11%
"Mar 20, 2018","1,192.92","1,192.67","1,197.19","1,185.92",0,0.02%
"Mar 21, 2018","1,185.80","1,192.92","1,201.80","1,182.71",0,-0.60%
"Mar 22, 2018","1,153.91","1,185.80","1,185.80","1,153.49",0,-2.69%
"Mar 23, 2018","1,122.40","1,153.91","1,158.54","1,122.38",0,-2.73%
"Mar 26, 2018","1,167.63","1,122.40","1,168.83","1,122.40",0,4.03%
"Mar 27, 2018","1,127.09","1,167.63","1,174.84","1,118.10",0,-3.47%
"Mar 28, 2018","1,117.33","1,127.09","1,135.98","1,110.76",0,-0.87%
"Mar 29, 2018","1,141.62","1,117.33","1,153.45","1,117.33",0,2.17%
"Apr 02, 2018","1,113.28","1,141.62","1,142.04","1,100.73",0,-2.48%
"Apr 03, 2018","1,124.52","1,113.28","1,127.11","1,105.41",0,1.01%
"Apr 04, 2018","1,139.88","1,124.52","1,143.03","1,100.31",0,1.37%
"Apr 05, 2018","1,144.41","1,139.88","1,152.64","1,136.45",0,0.40%
"Apr 06, 2018","1,115.44","1,144.41","1,144.41","1,110.48",0,-2.53%
"Apr 09, 2018","1,124.12","1,115.44","1,147.17","1,115.44",0,0.78%
"Apr 10, 2018","1,152.03","1,124.12","1,156.73","1,124.12",0,2.48%
"Apr 11, 2018","1,146.16","1,152.03","1,157.07","1,143.97",0,-0.51%
