,Date,Close,Open,High,Low,Vol.,Change %
7060,"Sep 08, 2017","1,000.91","1,009.61","1,009.61","1,000.36",0,-0.86%
7061,"Sep 11, 2017","1,015.94","1,000.91","1,017.07","1,000.91",0,1.50%
7062,"Sep 12, 2017","1,017.29","1,015.94","1,019.88","1,012.30",0,0.13%
7063,"Sep 13, 2017","1,015.68","1,017.29","1,017.29","1,011.48",0,-0.16%
7064,"Sep 14, 2017","1,011.90","1,015.68","1,016.19","1,009.01",0,-0.37%
7065,"Sep 15, 2017","1,014.92","1,011.90","1,016.82","1,008.81",0,0.30%
7066,"Sep 18, 2017","1,014.60","1,014.92","1,019.76","1,011.67",0,-0.03%
7067,"Sep 19, 2017","1,018.40","1,014.60","1,020.38","1,013.97",0,0.37%
7068,"Sep 20, 2017","1,013.53","1,018.40","1,018.40","1,005.95",0,-0.48%
7069,"Sep 21, 2017","1,007.52","1,013.53","1,013.53","1,004.00",0,-0.59%
7070,"Sep 22, 2017","1,008.16","1,007.52","1,008.86","1,003.32",0,0.06%
7071,"Sep 25, 2017",993.8,"1,008.16","1,008.16",989.1,0,-1.42%
7072,"Sep 26, 2017",997.74,993.8,"1,002.16",993.8,0,0.40%
7073,"Sep 27, 2017","1,009.13",997.74,"1,012.43",997.74,0,1.14%
7074,"Sep 28, 2017","1,010.57","1,009.13","1,010.72","1,004.67",0,0.14%
7075,"Sep 29, 2017","1,018.15","1,010.57","1,018.36","1,010.57",0,0.75%
7076,"Oct 02, 2017","1,018.94","1,018.15","1,022.55","1,014.05",0,0.08%
7077,"Oct 03, 2017","1,021.20","1,018.94","1,021.69","1,018.78",0,0.22%
7078,"Oct 04, 2017","1,019.69","1,021.20","1,021.40","1,015.15",0,-0.15%
7079,"Oct 05, 2017","1,030.46","1,019.69","1,030.97","1,019.69",0,1.06%
7080,"Oct 06, 2017","1,033.46","1,030.46","1,033.54","1,027.13",0,0.29%
7081,"Oct 09, 2017","1,035.93","1,033.46","1,038.49","1,033.46",0,0.24%
7082,"Oct 10, 2017","1,036.34","1,035.93","1,039.88","1,031.34",0,0.04%
7083,"Oct 11, 2017","1,041.21","1,036.34","1,041.28","1,035.37",0,0.47%
7084,"Oct 12, 2017","1,041.64","1,041.21","1,045.67","1,040.29",0,0.04%
7085,"Oct 13, 2017","1,047.08","1,041.64","1,049.29","1,041.64",0,0.52%
7086,"Oct 16, 2017","1,050.95","1,047.08","1,051.06","1,047.08",0,0.37%
7087,"Oct 17, 2017","1,050.68","1,050.95","1,050.95","1,047.58",0,-0.03%
7088,"Oct 18, 2017","1,053.83","1,050.68","1,055.79","1,050.44",0,0.30%
7089,"Oct 19, 2017","1,050.18","1,053.83","1,053.83","1,042.18",0,-0.35%
7090,"Oct 20, 2017","1,057.29","1,050.18","1,059.31","1,050.18",0,0.68%
7091,"Oct 23, 2017","1,053.02","1,057.29","1,060.67","1,051.95",0,-0.40%
7092,"Oct 24, 2017","1,056.78","1,053.02","1,058.43","1,052.07",0,0.36%
7093,"Oct 25, 2017","1,053.21","1,056.78","1,059.13","1,045.48",0,-0.34%
7094,"Oct 26, 2017","1,056.84","1,053.21","1,061.80","1,053.21",0,0.34%
7095,"Oct 27, 2017","1,087.60","1,056.84","1,090.72","1,056.84",0,2.91%
7096,"Oct 30, 2017","1,092.00","1,087.60","1,094.77","1,085.98",0,0.40%
7097,"Oct 31, 2017","1,096.28","1,092.00","1,098.67","1,091.15",0,0.39%
7098,"Nov 01, 2017","1,097.08","1,096.28","1,101.87","1,091.11",0,0.07%
7099,"Nov 02, 2017","1,098.29","1,097.08","1,099.14","1,089.17",0,0.11%
7100,"Nov 03, 2017","1,107.65","1,098.29","1,108.73","1,097.70",0,0.85%
7101,"Nov 06, 2017","1,111.49","1,107.65","1,112.32","1,107.65",0,0.35%
7102,"Nov 07, 2017","1,112.74","1,111.49","1,113.72","1,107.83",0,0.11%
7103,"Nov 08, 2017","1,118.20","1,112.74","1,118.55","1,109.16",0,0.49%
7104,"Nov 09, 2017","1,108.69","1,118.20","1,118.20","1,096.85",0,-0.85%
7105,"Nov 10, 2017","1,107.67","1,108.69","1,108.69","1,103.20",0,-0.09%
7106,"Nov 13, 2017","1,107.52","1,107.67","1,108.46","1,102.93",0,-0.01%
7107,"Nov 14, 2017","1,105.70","1,107.52","1,107.52","1,099.24",0,-0.16%
7108,"Nov 15, 2017","1,096.33","1,105.70","1,105.70","1,093.24",0,-0.85%
7109,"Nov 16, 2017","1,110.89","1,096.33","1,113.74","1,096.33",0,1.33%
7110,"Nov 17, 2017","1,103.47","1,110.89","1,110.89","1,102.25",0,-0.67%
7111,"Nov 20, 2017","1,106.54","1,103.47","1,107.94","1,103.47",0,0.28%
7112,"Nov 21, 2017","1,119.76","1,106.54","1,120.03","1,106.54",0,1.19%
7113,"Nov 22, 2017","1,116.88","1,119.76","1,119.76","1,115.24",0,-0.26%
7114,"Nov 24, 2017","1,122.93","1,116.88","1,123.66","1,116.88",0,0.54%
7115,"Nov 27, 2017","1,122.81","1,122.93","1,124.44","1,118.84",0,-0.01%
7116,"Nov 28, 2017","1,124.85","1,122.81","1,127.23","1,118.99",0,0.18%
7117,"Nov 29, 2017","1,096.05","1,124.85","1,124.85","1,087.95",0,-2.56%
7118,"Nov 30, 2017","1,106.52","1,096.05","1,108.49","1,096.05",0,0.96%
7119,"Dec 01, 2017","1,100.23","1,106.52","1,106.52","1,083.98",0,-0.57%
7120,"Dec 04, 2017","1,078.97","1,100.23","1,106.33","1,078.14",0,-1.93%
7121,"Dec 05, 2017","1,081.20","1,078.97","1,093.97","1,072.35",0,0.21%
7122,"Dec 06, 2017","1,089.34","1,081.20","1,091.76","1,073.90",0,0.75%
7123,"Dec 07, 2017","1,096.41","1,089.34","1,098.50","1,089.34",0,0.65%
7124,"Dec 08, 2017","1,101.07","1,096.41","1,107.70","1,096.41",0,0.43%
7125,"Dec 11, 2017","1,110.03","1,101.07","1,110.62","1,100.96",0,0.81%
7126,"Dec 12, 2017","1,107.11","1,110.03","1,112.34","1,104.17",0,-0.26%
7127,"Dec 13, 2017","1,107.59","1,107.11","1,113.41","1,107.10",0,0.04%
7128,"Dec 14, 2017","1,106.74","1,107.59","1,113.64","1,106.57",0,-0.08%
7129,"Dec 15, 2017","1,120.43","1,106.74","1,121.42","1,106.74",0,1.24%
7130,"Dec 18, 2017","1,128.90","1,120.43","1,130.34","1,120.43",0,0.76%
7131,"Dec 19, 2017","1,122.93","1,128.90","1,128.90","1,119.04",0,-0.53%
7132,"Dec 20, 2017","1,121.89","1,122.93","1,127.44","1,116.12",0,-0.09%
7133,"Dec 21, 2017","1,118.65","1,121.89","1,126.22","1,117.95",0,-0.29%
7134,"Dec 22, 2017","1,117.81","1,118.65","1,118.65","1,115.29",0,-0.08%
7135,"Dec 26, 2017","1,110.03","1,117.81","1,117.81","1,104.99",0,-0.70%
7136,"Dec 27, 2017","1,111.83","1,110.03","1,113.13","1,109.16",0,0.16%
7137,"Dec 28, 2017","1,112.99","1,111.83","1,115.26","1,111.12",0,0.10%
7138,"Dec 29, 2017","1,106.18","1,112.99","1,113.91","1,106.18",0,-0.61%
7139,"Jan 02, 2018","1,121.81","1,106.18","1,122.01","1,106.18",0,1.41%
7140,"Jan 03, 2018","1,133.99","1,121.81","1,134.55","1,121.81",0,1.09%
7141,"Jan 04, 2018","1,139.40","1,133.99","1,143.00","1,133.99",0,0.48%
7142,"Jan 05, 2018","1,152.81","1,139.40","1,153.20","1,139.40",0,1.18%
7143,"Jan 08, 2018","1,157.02","1,152.81","1,158.96","1,151.13",0,0.37%
7144,"Jan 09, 2018","1,154.03","1,157.02","1,158.89","1,151.40",0,-0.26%
7145,"Jan 10, 2018","1,150.45","1,154.03","1,154.03","1,144.52",0,-0.31%
7146,"Jan 11, 2018","1,155.94","1,150.45","1,155.96","1,150.18",0,0.48%
7147,"Jan 12, 2018","1,162.94","1,155.94","1,163.78","1,152.32",0,0.61%
7148,"Jan 16, 2018","1,158.12","1,162.94","1,174.39","1,154.69",0,-0.41%
7149,"Jan 17, 2018","1,176.42","1,158.12","1,177.09","1,158.12",0,1.58%
7150,"Jan 18, 2018","1,178.45","1,176.42","1,181.60","1,173.79",0,0.17%
7151,"Jan 19, 2018","1,180.28","1,178.45","1,183.11","1,174.80",0,0.16%
7152,"Jan 22, 2018","1,190.51","1,180.28","1,190.52","1,177.06",0,0.87%
7153,"Jan 23, 2018","1,198.14","1,190.51","1,199.85","1,190.51",0,0.64%
7154,"Jan 24, 2018","1,187.27","1,198.14","1,202.31","1,183.26",0,-0.91%
7155,"Jan 25, 2018","1,184.42","1,187.27","1,196.16","1,181.63",0,-0.24%
7156,"Jan 26, 2018","1,203.88","1,184.42","1,203.88","1,184.42",0,1.64%
7157,"Jan 29, 2018","1,193.40","1,203.88","1,203.88","1,191.26",0,-0.87%
7158,"Jan 30, 2018","1,181.23","1,193.40","1,193.40","1,178.00",0,-1.02%
7159,"Jan 31, 2018","1,189.88","1,181.23","1,192.03","1,181.23",0,0.73%
7160,"Feb 01, 2018","1,189.53","1,189.88","1,198.26","1,183.85",0,-0.03%
7161,"Feb 02, 2018","1,154.30","1,189.53","1,189.53","1,153.94",0,-2.96%
7162,"Feb 05, 2018","1,107.78","1,154.30","1,164.04","1,107.67",0,-4.03%
7163,"Feb 06, 2018","1,138.99","1,107.78","1,140.40","1,085.49",0,2.82%
7164,"Feb 07, 2018","1,123.36","1,138.99","1,146.91","1,123.30",0,-1.37%
7165,"Feb 08, 2018","1,075.94","1,123.36","1,127.83","1,075.89",0,-4.22%
7166,"Feb 09, 2018","1,103.12","1,075.94","1,109.99","1,057.51",0,2.53%
7167,"Feb 12, 2018","1,122.89","1,103.12","1,129.89","1,103.12",0,1.79%
7168,"Feb 13, 2018","1,125.89","1,122.89","1,128.24","1,113.94",0,0.27%
7169,"Feb 14, 2018","1,147.85","1,125.89","1,149.24","1,118.41",0,1.95%
7170,"Feb 15, 2018","1,169.66","1,147.85","1,169.89","1,145.54",0,1.90%
7171,"Feb 16, 2018","1,167.43","1,169.66","1,180.48","1,166.21",0,-0.19%
7172,"Feb 20, 2018","1,170.33","1,167.43","1,179.40","1,160.97",0,0.25%
7173,"Feb 21, 2018","1,163.35","1,170.33","1,185.25","1,163.35",0,-0.60%
7174,"Feb 22, 2018","1,164.32","1,163.35","1,175.01","1,161.60",0,0.08%
7175,"Feb 23, 2018","1,189.61","1,164.32","1,189.84","1,164.32",0,2.17%
7176,"Feb 26, 2018","1,208.38","1,189.61","1,208.54","1,189.61",0,1.58%
7177,"Feb 27, 2018","1,196.91","1,208.38","1,214.48","1,196.90",0,-0.95%
7178,"Feb 28, 2018","1,188.55","1,196.91","1,209.18","1,188.53",0,-0.70%
7179,"Mar 01, 2018","1,168.35","1,188.55","1,195.99","1,158.81",0,-1.70%
7180,"Mar 02, 2018","1,179.69","1,168.35","1,181.48","1,150.18",0,0.97%
7181,"Mar 05, 2018","1,190.80","1,179.69","1,195.31","1,170.58",0,0.94%
7182,"Mar 06, 2018","1,193.69","1,190.80","1,200.08","1,188.44",0,0.24%
7183,"Mar 07, 2018","1,200.29","1,193.69","1,201.55","1,184.47",0,0.55%
7184,"Mar 08, 2018","1,205.76","1,200.29","1,207.12","1,198.31",0,0.46%
7185,"Mar 09, 2018","1,230.29","1,205.76","1,230.29","1,205.76",0,2.03%
7186,"Mar 12, 2018","1,233.97","1,230.29","1,239.09","1,230.16",0,0.30%
7187,"Mar 13, 2018","1,219.09","1,233.97","1,244.67","1,214.64",0,-1.21%
7188,"Mar 14, 2018","1,218.24","1,219.09","1,225.77","1,212.17",0,-0.07%
7189,"Mar 15, 2018","1,219.20","1,218.24","1,226.32","1,212.84",0,0.08%
7190,"Mar 16, 2018","1,218.41","1,219.20","1,225.60","1,215.85",0,-0.06%
7191,"Mar 19, 2018","1,192.67","1,218.41","1,218.41","1,182.39",0,-2.11%
7192,"Mar 20, 2018","1,192.92","1,192.67","1,197.19","1,185.92",0,0.02%
7193,"Mar 21, 2018","1,185.80","1,192.92","1,201.80","1,182.71",0,-0.60%
7194,"Mar 22, 2018","1,153.91","1,185.80","1,185.80","1,153.49",0,-2.69%
7195,"Mar 23, 2018","1,122.40","1,153.91","1,158.54","1,122.38",0,-2.73%
7196,"Mar 26, 2018","1,167.63","1,122.40","1,168.83","1,122.40",0,4.03%
7197,"Mar 27, 2018","1,127.09","1,167.63","1,174.84","1,118.10",0,-3.47%
7198,"Mar 28, 2018","1,117.33","1,127.09","1,135.98","1,110.76",0,-0.87%
7199,"Mar 29, 2018","1,141.62","1,117.33","1,153.45","1,117.33",0,2.17%
7200,"Apr 02, 2018","1,113.28","1,141.62","1,142.04","1,100.73",0,-2.48%
7201,"Apr 03, 2018","1,124.52","1,113.28","1,127.11","1,105.41",0,1.01%
7202,"Apr 04, 2018","1,139.88","1,124.52","1,143.03","1,100.31",0,1.37%
7203,"Apr 05, 2018","1,144.41","1,139.88","1,152.64","1,136.45",0,0.40%
7204,"Apr 06, 2018","1,115.44","1,144.41","1,144.41","1,110.48",0,-2.53%
7205,"Apr 09, 2018","1,124.12","1,115.44","1,147.17","1,115.44",0,0.78%
7206,"Apr 10, 2018","1,152.03","1,124.12","1,156.73","1,124.12",0,2.48%
7207,"Apr 11, 2018","1,146.16","1,152.03","1,157.07","1,143.97",0,-0.51%
7208,"Apr 12, 2018","1,160.89","1,146.16","1,166.24","1,146.16",0,1.29%
7209,"Apr 13, 2018","1,157.09","1,160.89","1,170.15","1,151.65",0,-0.33%
7210,"Apr 16, 2018","1,165.22","1,157.09","1,169.92","1,157.09",0,0.70%
7211,"Apr 17, 2018","1,188.64","1,165.22","1,192.52","1,165.22",0,2.01%
7212,"Apr 18, 2018","1,185.86","1,188.64","1,190.22","1,177.69",0,-0.23%
7213,"Apr 19, 2018","1,172.42","1,185.86","1,185.86","1,167.39",0,-1.13%
7214,"Apr 20, 2018","1,154.71","1,172.42","1,172.42","1,150.18",0,-1.51%
7215,"Apr 23, 2018","1,150.12","1,154.71","1,162.88","1,144.58",0,-0.40%
7216,"Apr 24, 2018","1,127.26","1,150.12","1,158.04","1,118.95",0,-1.99%
7217,"Apr 25, 2018","1,125.92","1,127.26","1,130.76","1,111.92",0,-0.12%
7218,"Apr 26, 2018","1,151.48","1,125.92","1,155.90","1,125.92",0,2.27%
7219,"Apr 27, 2018","1,147.79","1,151.48","1,163.83","1,141.38",0,-0.32%
7220,"Apr 30, 2018","1,141.98","1,147.79","1,159.38","1,139.57",0,-0.51%
7221,"May 01, 2018","1,158.70","1,141.98","1,159.12","1,137.76",0,1.46%
7222,"May 02, 2018","1,158.36","1,158.70","1,171.66","1,156.91",0,-0.03%
7223,"May 03, 2018","1,161.72","1,158.36","1,166.35","1,142.87",0,0.29%
7224,"May 04, 2018","1,184.62","1,161.72","1,186.30","1,155.65",0,1.97%
7225,"May 07, 2018","1,193.98","1,184.62","1,199.10","1,184.62",0,0.79%
7226,"May 08, 2018","1,197.43","1,193.98","1,198.32","1,186.89",0,0.29%
7227,"May 09, 2018","1,213.88","1,197.43","1,213.93","1,197.08",0,1.37%
7228,"May 10, 2018","1,229.46","1,213.88","1,230.09","1,213.88",0,1.28%
7229,"May 11, 2018","1,225.49","1,229.46","1,229.86","1,220.72",0,-0.32%
7230,"May 14, 2018","1,225.28","1,225.49","1,234.60","1,223.56",0,-0.02%
7231,"May 15, 2018","1,213.52","1,225.28","1,225.28","1,206.81",0,-0.96%
7232,"May 16, 2018","1,218.08","1,213.52","1,220.97","1,211.72",0,0.38%
7233,"May 17, 2018","1,212.09","1,218.08","1,222.14","1,206.38",0,-0.49%
7234,"May 18, 2018","1,206.58","1,212.09","1,213.30","1,205.39",0,-0.45%
7235,"May 21, 2018","1,216.70","1,206.58","1,223.80","1,206.58",0,0.84%
7236,"May 22, 2018","1,213.53","1,216.70","1,224.42","1,211.53",0,-0.26%
7237,"May 23, 2018","1,223.92","1,213.53","1,224.11","1,204.71",0,0.86%
7238,"May 24, 2018","1,222.43","1,223.92","1,225.28","1,209.15",0,-0.12%
7239,"May 25, 2018","1,222.42","1,222.43","1,226.26","1,218.67",0,0.00%
7240,"May 29, 2018","1,214.37","1,222.42","1,222.42","1,206.70",0,-0.66%
7241,"May 30, 2018","1,223.17","1,214.37","1,225.45","1,214.37",0,0.72%
7242,"May 31, 2018","1,223.45","1,223.17","1,233.43","1,221.68",0,0.02%
7243,"Jun 01, 2018","1,247.55","1,223.45","1,247.57","1,223.45",0,1.97%
7244,"Jun 04, 2018","1,257.42","1,247.55","1,259.15","1,247.55",0,0.79%
7245,"Jun 05, 2018","1,262.82","1,257.42","1,264.54","1,257.42",0,0.43%
7246,"Jun 06, 2018","1,269.56","1,262.82","1,269.73","1,257.72",0,0.53%
7247,"Jun 07, 2018","1,255.77","1,269.56","1,269.89","1,248.14",0,-1.09%
7248,"Jun 08, 2018","1,256.13","1,255.77","1,257.86","1,245.24",0,0.03%
7249,"Jun 11, 2018","1,255.99","1,256.13","1,260.40","1,252.36",0,-0.01%
7250,"Jun 12, 2018","1,263.31","1,255.99","1,264.22","1,255.99",0,0.58%
7251,"Jun 13, 2018","1,260.43","1,263.31","1,271.82","1,259.45",0,-0.23%
7252,"Jun 14, 2018","1,268.10","1,260.43","1,272.01","1,260.43",0,0.61%
7253,"Jun 15, 2018","1,262.42","1,268.10","1,268.10","1,255.39",0,-0.45%
7254,"Jun 18, 2018","1,265.73","1,262.42","1,266.51","1,249.56",0,0.26%
7255,"Jun 19, 2018","1,256.65","1,265.73","1,265.73","1,240.82",0,-0.72%
7256,"Jun 20, 2018","1,260.84","1,256.65","1,267.46","1,256.65",0,0.33%
7257,"Jun 21, 2018","1,250.71","1,260.84","1,266.49","1,248.00",0,-0.80%
7258,"Jun 22, 2018","1,245.94","1,250.71","1,252.64","1,241.00",0,-0.38%
7259,"Jun 25, 2018","1,217.55","1,245.94","1,245.94","1,206.63",0,-2.28%
7260,"Jun 26, 2018","1,223.34","1,217.55","1,232.01","1,217.55",0,0.48%
7261,"Jun 27, 2018","1,205.57","1,223.34","1,232.89","1,205.57",0,-1.45%
7262,"Jun 28, 2018","1,218.54","1,205.57","1,223.17","1,204.02",0,1.08%
7263,"Jun 29, 2018","1,218.64","1,218.54","1,229.90","1,217.22",0,0.01%
7264,"Jul 02, 2018","1,230.67","1,218.64","1,230.93","1,206.31",0,0.99%
7265,"Jul 03, 2018","1,213.80","1,230.67","1,234.59","1,213.04",0,-1.37%
7266,"Jul 05, 2018","1,231.58","1,213.80","1,232.29","1,213.80",0,1.46%
7267,"Jul 06, 2018","1,246.81","1,231.58","1,248.88","1,229.14",0,1.24%
7268,"Jul 09, 2018","1,256.99","1,246.81","1,257.32","1,246.81",0,0.82%
7269,"Jul 10, 2018","1,259.93","1,256.99","1,263.75","1,256.93",0,0.23%
7270,"Jul 11, 2018","1,253.51","1,259.93","1,259.93","1,248.59",0,-0.51%
7271,"Jul 12, 2018","1,276.00","1,253.51","1,276.53","1,253.51",0,1.79%
7272,"Jul 13, 2018","1,275.70","1,276.00","1,278.86","1,270.93",0,-0.02%
7273,"Jul 16, 2018","1,271.25","1,275.70","1,278.02","1,268.93",0,-0.35%
7274,"Jul 17, 2018","1,281.56","1,271.25","1,284.06","1,261.72",0,0.81%
7275,"Jul 18, 2018","1,280.13","1,281.56","1,281.88","1,275.20",0,-0.11%
7276,"Jul 19, 2018","1,275.85","1,280.13","1,282.36","1,273.62",0,-0.33%
7277,"Jul 20, 2018","1,276.99","1,275.85","1,284.36","1,275.27",0,0.09%
7278,"Jul 23, 2018","1,283.60","1,276.99","1,284.50","1,269.04",0,0.52%
7279,"Jul 24, 2018","1,290.00","1,283.60","1,302.52","1,283.60",0,0.50%
7280,"Jul 25, 2018","1,309.37","1,290.00","1,309.64","1,290.00",0,1.50%
7281,"Jul 26, 2018","1,287.90","1,309.37","1,309.37","1,282.89",0,-1.64%
7282,"Jul 27, 2018","1,262.27","1,287.90","1,289.57","1,254.57",0,-1.99%
7283,"Jul 30, 2018","1,239.79","1,262.27","1,262.28","1,231.73",0,-1.78%
7284,"Jul 31, 2018","1,243.45","1,239.79","1,251.82","1,235.66",0,0.30%
7285,"Aug 01, 2018","1,255.48","1,243.45","1,260.06","1,243.45",0,0.97%
7286,"Aug 02, 2018","1,272.67","1,255.48","1,274.30","1,244.24",0,1.37%
7287,"Aug 03, 2018","1,277.05","1,272.67","1,277.05","1,266.69",0,0.34%
7288,"Aug 06, 2018","1,284.60","1,277.05","1,284.67","1,273.30",0,0.59%
7289,"Aug 07, 2018","1,288.83","1,284.60","1,294.62","1,284.60",0,0.33%
7290,"Aug 08, 2018","1,292.47","1,288.83","1,295.09","1,284.50",0,0.28%
7291,"Aug 09, 2018","1,291.77","1,292.47","1,297.47","1,291.05",0,-0.05%
7292,"Aug 10, 2018","1,281.29","1,291.77","1,291.77","1,277.09",0,-0.81%
7293,"Aug 13, 2018","1,279.42","1,281.29","1,293.32","1,278.83",0,-0.15%
7294,"Aug 14, 2018","1,287.33","1,279.42","1,288.75","1,275.89",0,0.62%
7295,"Aug 15, 2018","1,273.61","1,287.33","1,287.33","1,263.25",0,-1.07%
7296,"Aug 16, 2018","1,276.82","1,273.61","1,285.53","1,273.61",0,0.25%
7297,"Aug 17, 2018","1,279.16","1,276.82","1,282.09","1,268.13",0,0.18%
7298,"Aug 20, 2018","1,277.20","1,279.16","1,282.14","1,271.09",0,-0.15%
7299,"Aug 21, 2018","1,278.14","1,277.20","1,286.75","1,277.11",0,0.07%
7300,"Aug 22, 2018","1,284.25","1,278.14","1,286.59","1,273.66",0,0.48%
7301,"Aug 23, 2018","1,286.61","1,284.25","1,294.40","1,283.28",0,0.18%
7302,"Aug 24, 2018","1,300.75","1,286.61","1,301.30","1,286.61",0,1.10%
7303,"Aug 27, 2018","1,313.30","1,300.75","1,313.91","1,300.75",0,0.96%
7304,"Aug 28, 2018","1,316.12","1,313.30","1,319.07","1,312.51",0,0.21%
7305,"Aug 29, 2018","1,329.47","1,316.12","1,330.08","1,316.12",0,1.01%
7306,"Aug 30, 2018","1,325.59","1,329.47","1,334.95","1,321.90",0,-0.29%
7307,"Aug 31, 2018","1,327.21","1,325.59","1,330.78","1,322.91",0,0.12%
7308,"Sep 04, 2018","1,323.19","1,327.21","1,327.21","1,313.25",0,-0.30%
7309,"Sep 05, 2018","1,303.36","1,323.19","1,323.19","1,297.24",0,-1.50%
7310,"Sep 06, 2018","1,292.79","1,303.36","1,304.44","1,283.17",0,-0.81%
7311,"Sep 07, 2018","1,288.34","1,292.79","1,299.81","1,282.96",0,-0.34%
7312,"Sep 10, 2018","1,292.41","1,288.34","1,294.84","1,285.24",0,0.32%
7313,"Sep 11, 2018","1,303.24","1,292.41","1,306.35","1,284.98",0,0.84%
7314,"Sep 12, 2018","1,296.77","1,303.24","1,303.24","1,285.23",0,-0.50%
7315,"Sep 13, 2018","1,311.64","1,296.77","1,315.97","1,296.77",0,1.15%
7316,"Sep 14, 2018","1,311.93","1,311.64","1,318.11","1,305.60",0,0.02%
7317,"Sep 17, 2018","1,293.67","1,311.93","1,312.18","1,292.35",0,-1.39%
7318,"Sep 18, 2018","1,301.71","1,293.67","1,309.04","1,292.29",0,0.62%
7319,"Sep 19, 2018","1,300.39","1,301.71","1,306.56","1,291.48",0,-0.10%
7320,"Sep 20, 2018","1,315.67","1,300.39","1,317.95","1,300.39",0,1.18%
7321,"Sep 21, 2018","1,311.17","1,315.67","1,322.33","1,309.32",0,-0.34%
7322,"Sep 24, 2018","1,315.29","1,311.17","1,316.42","1,298.69",0,0.31%
7323,"Sep 25, 2018","1,314.71","1,315.29","1,317.58","1,309.71",0,-0.04%
7324,"Sep 26, 2018","1,309.37","1,314.71","1,321.95","1,307.93",0,-0.41%
7325,"Sep 27, 2018","1,316.38","1,309.37","1,321.08","1,309.37",0,0.54%
7326,"Sep 28, 2018","1,322.07","1,316.38","1,323.72","1,313.87",0,0.43%
7327,"Oct 01, 2018","1,328.55","1,322.07","1,334.15","1,322.07",0,0.49%
7328,"Oct 02, 2018","1,328.41","1,328.55","1,336.39","1,323.44",0,-0.01%
7329,"Oct 03, 2018","1,332.87","1,328.41","1,338.95","1,328.41",0,0.34%
7330,"Oct 04, 2018","1,309.08","1,332.87","1,332.87","1,300.22",0,-1.78%
7331,"Oct 05, 2018","1,292.51","1,309.08","1,311.78","1,279.56",0,-1.27%
7332,"Oct 08, 2018","1,277.25","1,292.51","1,292.51","1,263.03",0,-1.18%
7333,"Oct 09, 2018","1,281.78","1,277.25","1,289.32","1,274.54",0,0.35%
7334,"Oct 10, 2018","1,220.62","1,281.78","1,281.78","1,219.27",0,-4.77%
7335,"Oct 11, 2018","1,205.14","1,220.62","1,237.03","1,194.76",0,-1.27%
7336,"Oct 12, 2018","1,243.12","1,205.14","1,246.97","1,205.14",0,3.15%
7337,"Oct 15, 2018","1,222.77","1,243.12","1,243.12","1,222.26",0,-1.64%
7338,"Oct 16, 2018","1,259.74","1,222.77","1,262.39","1,222.77",0,3.02%
7339,"Oct 17, 2018","1,253.79","1,259.74","1,260.96","1,242.34",0,-0.47%
7340,"Oct 18, 2018","1,228.50","1,253.79","1,253.79","1,221.69",0,-2.02%
7341,"Oct 19, 2018","1,228.63","1,228.50","1,249.23","1,223.84",0,0.01%
7342,"Oct 22, 2018","1,238.58","1,228.63","1,246.15","1,226.95",0,0.81%
7343,"Oct 23, 2018","1,233.61","1,238.58","1,240.23","1,200.61",0,-0.40%
7344,"Oct 24, 2018","1,178.97","1,233.61","1,233.61","1,177.23",0,-4.43%
7345,"Oct 25, 2018","1,218.14","1,178.97","1,225.19","1,178.97",0,3.32%
7346,"Oct 26, 2018","1,195.35","1,218.14","1,218.14","1,177.67",0,-1.87%
7347,"Oct 29, 2018","1,173.73","1,195.35","1,219.56","1,150.95",0,-1.81%
7348,"Oct 30, 2018","1,187.29","1,173.73","1,191.12","1,163.30",0,1.16%
7349,"Oct 31, 2018","1,215.67","1,187.29","1,225.25","1,187.29",0,2.39%
7350,"Nov 01, 2018","1,230.27","1,215.67","1,230.67","1,207.12",0,1.20%
7351,"Nov 02, 2018","1,206.99","1,230.27","1,230.27","1,195.88",0,-1.89%
7352,"Nov 05, 2018","1,204.82","1,206.99","1,206.99","1,187.29",0,-0.18%
7353,"Nov 06, 2018","1,212.20","1,204.82","1,217.39","1,202.26",0,0.61%
7354,"Nov 07, 2018","1,247.05","1,212.20","1,247.20","1,212.20",0,2.87%
7355,"Nov 08, 2018","1,244.57","1,247.05","1,247.05","1,237.62",0,-0.20%
7356,"Nov 09, 2018","1,223.95","1,244.57","1,244.57","1,213.41",0,-1.66%
7357,"Nov 12, 2018","1,180.61","1,223.95","1,223.95","1,179.09",0,-3.54%
7358,"Nov 13, 2018","1,181.67","1,180.61","1,201.96","1,178.58",0,0.09%
7359,"Nov 14, 2018","1,166.44","1,181.67","1,196.06","1,160.58",0,-1.29%
7360,"Nov 15, 2018","1,195.08","1,166.44","1,198.39","1,161.76",0,2.46%
7361,"Nov 16, 2018","1,193.78","1,195.08","1,200.74","1,179.15",0,-0.11%
7362,"Nov 19, 2018","1,148.59","1,193.78","1,193.78","1,145.14",0,-3.79%
7363,"Nov 20, 2018","1,124.02","1,148.59","1,148.59","1,108.98",0,-2.14%
7364,"Nov 21, 2018","1,131.03","1,124.02","1,142.92","1,124.02",0,0.62%
7365,"Nov 23, 2018","1,121.19","1,131.03","1,133.56","1,119.20",0,-0.87%
7366,"Nov 26, 2018","1,146.43","1,121.19","1,146.55","1,121.19",0,2.25%
7367,"Nov 27, 2018","1,149.20","1,146.43","1,150.68","1,132.42",0,0.24%
